tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_hand_r,winner_hand_l,loser_hand_r,loser_hand_l,surface_clay,surface_hard,surface_carpet,surface_grass,round_RR,round_R128,round_R64,round_R32,round_R16,round_QF,round_SF,round_F,player_1,player_2
2008-D003,Davis Cup G1 R1: IND vs UZB,Grass,4,D,20080208,2,104797,,,Denis Istomin,R,188.0,UZB,21.4099931554,185.0,228.0,104500,,,Somdev Devvarman,R,180.0,IND,22.9733059548,781.0,17.0,6-3 6-4 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,104500,104797
2008-D003,Davis Cup G1 R1: IND vs UZB,Grass,4,D,20080208,3,104797,,,Denis Istomin,R,188.0,UZB,21.4099931554,185.0,228.0,103523,,,Rohan Bopanna,R,190.0,IND,27.9206023272,287.0,131.0,4-6 4-6 6-4 7-6(1) 8-6,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,104797,103523
2008-D003,Davis Cup G1 R1: IND vs UZB,Grass,4,D,20080208,4,104250,,,Prakash Amritraj,R,188.0,IND,24.3422313484,265.0,146.0,104736,,,Farrukh Dustov,R,196.0,UZB,21.7056810404,249.0,160.0,6-3 3-6 6-3 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,104736,104250
2008-D004,Davis Cup G1 R1: PHI vs JPN,Hard,4,D,20080208,1,104424,,,Go Soeda,R,178.0,JPN,23.4140999316,201.0,212.0,104591,,,Patrick Tierro,U,,PHI,22.5106091718,,,6-1 4-6 6-2 2-6 6-4,5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,104424,104591
2008-D004,Davis Cup G1 R1: PHI vs JPN,Hard,4,D,20080208,2,102863,,,Takao Suzuki,R,175.0,JPN,31.3730321697,236.0,167.0,102821,,,Cecil Mamiit,R,173.0,PHI,31.6057494867,496.0,52.0,7-5 7-6(4) 2-6 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,102863,102821
2008-D004,Davis Cup G1 R1: PHI vs JPN,Hard,4,D,20080208,3,104424,,,Go Soeda,R,178.0,JPN,23.4140999316,201.0,212.0,108594,,,Johnny Arcilla,U,,PHI,27.9698836413,,,6-3 6-2,3,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,108594,104424
2008-D004,Davis Cup G1 R1: PHI vs JPN,Hard,4,D,20080208,4,105216,,,Yuichi Sugita,R,,JPN,19.3785078713,1017.0,8.0,102558,,,Eric Taino,L,175.0,PHI,32.8843258042,,,6-2 6-3,3,RR,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,102558,105216
2008-D005,Davis Cup G1 R1: CAN vs MEX,Carpet,4,D,20080208,1,102780,,,Frederic Niemeyer,R,190.0,CAN,31.780971937,161.0,263.0,104136,,,Santiago Gonzalez,R,190.0,MEX,24.9445585216,482.0,55.0,6-4 6-4 7-6(1),5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,104136,102780
2008-D005,Davis Cup G1 R1: CAN vs MEX,Carpet,4,D,20080208,2,105166,,,Peter Polansky,R,180.0,CAN,19.6386036961,355.0,95.0,104179,,,Bruno Echagaray,R,183.0,MEX,24.7446954141,172.0,245.0,6-3 7-5 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,105166,104179
2008-D005,Davis Cup G1 R1: CAN vs MEX,Carpet,4,D,20080208,3,104823,,,Bruno Rodriguez,U,,MEX,21.2703627652,441.0,67.0,105577,,,Vasek Pospisil,R,193.0,CAN,17.6180698152,1489.0,1.0,2-6 6-1 7-5,3,RR,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,104823,105577
2008-D005,Davis Cup G1 R1: CAN vs MEX,Carpet,4,D,20080208,4,105166,,,Peter Polansky,R,180.0,CAN,19.6386036961,355.0,95.0,105471,,,Cesar Ramirez,U,,MEX,18.0260095825,629.0,30.0,7-6(6) 7-6(4),3,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,105166,105471
2008-D006,Davis Cup G1 R1: URU vs COL,Clay,4,D,20080208,1,104268,,,Alejandro Falla,L,185.0,COL,24.2245037645,85.0,486.0,104395,,,Marcel Felder,R,,URU,23.5728952772,328.0,107.0,6-2 7-5 6-2,5,RR,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,104268,104395
2008-D006,Davis Cup G1 R1: URU vs COL,Clay,4,D,20080208,2,104655,,,Pablo Cuevas,R,180.0,URU,22.0917180014,88.0,459.0,105053,,,Santiago Giraldo,R,188.0,COL,20.1889117043,137.0,308.0,6-4 3-6 5-7 7-6(6) 6-4,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,104655,105053
2008-D006,Davis Cup G1 R1: URU vs COL,Clay,4,D,20080208,3,104268,,,Alejandro Falla,L,185.0,COL,24.2245037645,85.0,486.0,104655,,,Pablo Cuevas,R,180.0,URU,22.0917180014,88.0,459.0,6-2 6-3 6-2,5,RR,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,104268,104655
2008-D006,Davis Cup G1 R1: URU vs COL,Clay,4,D,20080208,4,105053,,,Santiago Giraldo,R,188.0,COL,20.1889117043,137.0,308.0,104395,,,Marcel Felder,R,,URU,23.5728952772,328.0,107.0,6-2 6-4 7-6(5),5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,104395,105053
2008-D007,Davis Cup G1 R1: MKD vs LAT,Clay,4,D,20080208,1,103668,,,Lazar Magdincev,R,,MKD,27.1375770021,724.0,22.0,105208,,,Ernests Gulbis,R,190.0,LAT,19.4305270363,63.0,564.0,2-6 6-4 6-2 1-6 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,103668,105208
2008-D007,Davis Cup G1 R1: MKD vs LAT,Clay,4,D,20080208,2,104234,,,Predrag Rusevski,R,,MKD,24.4407939767,247.0,161.0,104557,,,Andis Juska,R,,LAT,22.7049965777,252.0,158.0,7-6(3) 6-3 7-5,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,104557,104234
2008-D007,Davis Cup G1 R1: MKD vs LAT,Clay,4,D,20080208,3,105394,,,Ilija Martinoski,U,,MKD,18.5051334702,1107.0,6.0,105122,,,Karlis Lejnieks,R,,LAT,19.8877481177,953.0,10.0,6-3 6-4,3,RR,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,105394,105122
2008-D007,Davis Cup G1 R1: MKD vs LAT,Clay,4,D,20080208,4,104162,,,Deniss Pavlovs,U,,LAT,24.8076659822,448.0,65.0,105662,,,Tomislav Jotovski,U,,MKD,17.273100616,,,6-2 6-2,3,RR,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,104162,105662
2008-D008,Davis Cup G1 R1: SUI vs POL,Hard,4,D,20080208,1,104219,,,Stephane Bohli,R,185.0,SUI,24.5311430527,143.0,295.0,104140,,,Dawid Olejniczak,R,,POL,24.9308692676,306.0,119.0,6-4 7-6(3) 6-4,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,104140,104219
2008-D008,Davis Cup G1 R1: SUI vs POL,Hard,4,D,20080208,2,104527,,,Stanislas Wawrinka,R,183.0,SUI,22.855578371,32.0,955.0,105101,,,Blazej Koniusz,U,,POL,19.9507186858,524.0,49.0,6-3 7-6(5) 6-3,5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,104527,105101
2008-D008,Davis Cup G1 R1: SUI vs POL,Hard,4,D,20080208,3,104140,,,Dawid Olejniczak,R,,POL,24.9308692676,306.0,119.0,103967,,,Michael Lammer,R,185.0,SUI,25.864476386,217.0,188.0,3-6 2-2 RET,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,104140,103967
2008-D008,Davis Cup G1 R1: SUI vs POL,Hard,4,D,20080208,4,104219,,,Stephane Bohli,R,185.0,SUI,24.5311430527,143.0,295.0,105101,,,Blazej Koniusz,U,,POL,19.9507186858,524.0,49.0,2-1 RET,5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,104219,105101
2008-D009,Davis Cup G2 R1: CHN vs LIB,Hard,4,D,20080208,1,104501,,,Xin Yuan Yu,L,,CHN,22.9733059548,515.0,50.0,108618,,,Karim Alayli,U,,LIB,24.8678986995,1489.0,1.0,6-2 6-4 3-6 7-5,5,RR,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,104501,108618
2008-D009,Davis Cup G2 R1: CHN vs LIB,Hard,4,D,20080208,2,104261,,,Peng Sun,R,,CHN,24.295687885,498.0,52.0,102812,,,Jicham Zaatini,R,,LIB,31.6331279945,,,6-1 6-1 6-0,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,104261,102812
2008-D009,Davis Cup G2 R1: CHN vs LIB,Hard,4,D,20080208,3,104810,,,Zhe Li,U,,CHN,21.3744010951,865.0,13.0,108618,,,Karim Alayli,U,,LIB,24.8678986995,1489.0,1.0,6-3 6-4,3,RR,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,108618,104810
2008-D009,Davis Cup G2 R1: CHN vs LIB,Hard,4,D,20080208,4,104501,,,Xin Yuan Yu,L,,CHN,22.9733059548,515.0,50.0,108687,,,Rami Osman,U,,LIB,17.9274469541,,,6-2 6-0,3,RR,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,104501,108687
2008-D010,Davis Cup G2 R1: INA vs HKG,Hard,4,D,20080208,1,108688,,,Martin Sayer,U,,HKG,20.6269678303,,,105009,,,Elbert Sie,R,,INA,20.4134154689,707.0,23.0,6-0 6-4 7-6(4),5,RR,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,105009,108688
2008-D010,Davis Cup G2 R1: INA vs HKG,Hard,4,D,20080208,2,105464,,,Christopher Rungkat,R,,INA,18.0561259411,1355.0,2.0,108689,,,Goran Bosalevski,U,,HKG,29.8206707734,,,6-2 6-2 6-1,5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,105464,108689
2008-D010,Davis Cup G2 R1: INA vs HKG,Hard,4,D,20080208,3,105009,,,Elbert Sie,R,,INA,20.4134154689,707.0,23.0,104299,,,Hiu Tung Yu,U,,HKG,23.9972621492,1397.0,2.0,6-4 2-6 6-3 3-6 6-3,5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,104299,105009
2008-D010,Davis Cup G2 R1: INA vs HKG,Hard,4,D,20080208,4,108960,,,Michael Lai,U,,HKG,21.0403832991,,,108690,,,Ayrton Wibowo,U,,INA,19.4661190965,,,6-2 3-6 6-3,3,RR,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,108960,108690
2008-D011,Davis Cup G2 R1: OMA vs NZL,Hard,4,D,20080208,1,110685,,,Gd Jones,R,183.0,NZL,21.8453114305,,,108691,,,Khalid Al Nabhani,U,,OMA,25.4236824093,,,6-3 6-2 6-0,5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,110685,108691
2008-D011,Davis Cup G2 R1: OMA vs NZL,Hard,4,D,20080208,2,104368,,,Daniel King Turner,R,190.0,NZL,23.7234770705,341.0,104.0,108692,,,Mohammed Al Nabhani,U,,OMA,22.4257357974,,,6-3 6-4 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,104368,108692
2008-D011,Davis Cup G2 R1: OMA vs NZL,Hard,4,D,20080208,3,104368,,,Daniel King Turner,R,190.0,NZL,23.7234770705,341.0,104.0,108691,,,Khalid Al Nabhani,U,,OMA,25.4236824093,,,6-0 6-1,3,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,108691,104368
2008-D011,Davis Cup G2 R1: OMA vs NZL,Hard,4,D,20080208,4,110685,,,Gd Jones,R,183.0,NZL,21.8453114305,,,108692,,,Mohammed Al Nabhani,U,,OMA,22.4257357974,,,6-1 7-5,3,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,108692,110685
2008-D012,Davis Cup G2 R1: KUW vs POC,Hard,4,D,20080208,1,103600,,,Mohammad Ghareeb,R,,KUW,27.537303217,434.0,69.0,108945,,,Juan Sebastian Langton,U,,SAM,24.6160164271,,,6-1 6-1 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,108945,103600
2008-D012,Davis Cup G2 R1: KUW vs POC,Hard,4,D,20080208,2,104895,,,Abdullah Maqdas,U,,KUW,20.848733744,980.0,9.0,104702,,,Michael Leong,U,,SOL,21.8836413415,,,6-1 6-1 6-4,5,RR,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,104895,104702
2008-D012,Davis Cup G2 R1: KUW vs POC,Hard,4,D,20080208,3,104702,,,Michael Leong,U,,SOL,21.8836413415,,,108985,,,Ali Ghareeb,U,,KUW,21.8891170431,,,6-4 7-5,3,RR,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,108985,104702
2008-D012,Davis Cup G2 R1: KUW vs POC,Hard,4,D,20080208,4,104895,,,Abdullah Maqdas,U,,KUW,20.848733744,980.0,9.0,108945,,,Juan Sebastian Langton,U,,SAM,24.6160164271,,,7-6(2) 6-4,3,RR,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,104895,108945
2008-D013,Davis Cup G2 R1: AHO vs ECU,Hard,4,D,20080208,1,108693,,,Romano Tatuhey,U,,AHO,22.71321013,,,104673,,,Julio Cesar Campozano,U,,ECU,22.0095824778,398.0,81.0,6-2 4-6 7-6(7) 7-6(4),5,RR,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,108693,104673
2008-D013,Davis Cup G2 R1: AHO vs ECU,Hard,4,D,20080208,2,104008,,,Carlos Avellan,U,,ECU,25.6810403833,454.0,64.0,104996,,,Alexander Blom,U,,AHO,20.4681724846,1090.0,6.0,6-3 6-2 6-2,5,RR,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,104008,104996
2008-D013,Davis Cup G2 R1: AHO vs ECU,Hard,4,D,20080208,3,104673,,,Julio Cesar Campozano,U,,ECU,22.0095824778,398.0,81.0,108978,,,Nick Van Rosberg,U,,AHO,20.2464065708,,,6-2 6-1 6-3,5,RR,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,104673,108978
2008-D013,Davis Cup G2 R1: AHO vs ECU,Hard,4,D,20080208,4,105111,,,Ivan Endara,U,,ECU,19.9206023272,567.0,39.0,108694,,,Jason Engelhardt,U,,AHO,25.158110883,,,6-2 6-0,3,RR,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,108694,105111
2008-D014,Davis Cup G2 R1: BOL vs DOM,Clay,4,D,20080208,1,103638,,,Jhonson Garcia,R,,DOM,27.3429158111,1165.0,5.0,104800,,,Mauricio Estivariz,U,,BOL,21.4045174538,974.0,9.0,6-4 6-4 3-6 4-6 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,104800,103638
2008-D014,Davis Cup G2 R1: BOL vs DOM,Clay,4,D,20080208,2,103607,,,Victor Estrella,R,173.0,DOM,27.5071868583,291.0,128.0,108952,,,Jose Roberto Velasco,U,,BOL,18.9130732375,,,6-2 4-6 6-2 6-4,5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,108952,103607
2008-D014,Davis Cup G2 R1: BOL vs DOM,Clay,4,D,20080208,3,103607,,,Victor Estrella,R,173.0,DOM,27.5071868583,291.0,128.0,105221,,,Mauricio Doria Medina,L,,BOL,19.3675564682,960.0,10.0,6-2 6-3,3,RR,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,103607,105221
2008-D014,Davis Cup G2 R1: BOL vs DOM,Clay,4,D,20080208,4,108942,,,Henry Estrella,U,,DOM,22.0342231348,,,104188,,,Diego Camacho,U,,BOL,24.7091033539,,,3-6 6-4 7-5,3,RR,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,104188,108942
2008-D015,Davis Cup G2 R1: BAH vs VEN,Hard,4,D,20080208,1,103286,,,Yohny Romero,R,,VEN,29.1800136893,526.0,48.0,105002,,,Timothy Neilly,U,,BAH,20.4490075291,1145.0,5.0,6-4 6-0 7-6(10),5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,105002,103286
2008-D015,Davis Cup G2 R1: BAH vs VEN,Hard,4,D,20080208,2,104618,,,Devin Mullings,U,,BAH,22.3353867214,941.0,10.0,103739,,,Jose De Armas,R,,VEN,26.8637919233,798.0,16.0,6-2 7-5 6-0,5,RR,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,104618,103739
2008-D015,Davis Cup G2 R1: BAH vs VEN,Hard,4,D,20080208,3,104618,,,Devin Mullings,U,,BAH,22.3353867214,941.0,10.0,103286,,,Yohny Romero,R,,VEN,29.1800136893,526.0,48.0,2-6 6-4 7-6(7) 6-3,5,RR,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,104618,103286
2008-D015,Davis Cup G2 R1: BAH vs VEN,Hard,4,D,20080208,4,105002,,,Timothy Neilly,U,,BAH,20.4490075291,1145.0,5.0,104887,,,Piero Luisi,U,,VEN,20.8980150582,741.0,20.0,6-1 6-4,3,RR,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,104887,105002
2008-D016,Davis Cup G2 R1: PAR vs ESA,Clay,4,D,20080208,1,102887,,,Ramon Delgado,R,185.0,PAR,31.2224503765,221.0,184.0,105656,,,Marcelo Arevalo,R,,ESA,17.3004791239,1489.0,1.0,6-1 6-0 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,102887,105656
2008-D016,Davis Cup G2 R1: PAR vs ESA,Clay,4,D,20080208,2,104763,,,Rafael Arevalo,U,,ESA,21.5879534565,516.0,50.0,108930,,,Juan Carlos Ramirez,U,,PAR,19.1923340178,1489.0,1.0,6-3 6-0 6-0,5,RR,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,108930,104763
2008-D016,Davis Cup G2 R1: PAR vs ESA,Clay,4,D,20080208,3,102887,,,Ramon Delgado,R,185.0,PAR,31.2224503765,221.0,184.0,104763,,,Rafael Arevalo,U,,ESA,21.5879534565,516.0,50.0,6-2 4-6 6-1 2-6 6-4,5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,102887,104763
2008-D016,Davis Cup G2 R1: PAR vs ESA,Clay,4,D,20080208,4,108930,,,Juan Carlos Ramirez,U,,PAR,19.1923340178,1489.0,1.0,105656,,,Marcelo Arevalo,R,,ESA,17.3004791239,1489.0,1.0,3-6 6-1 6-1 6-3,5,RR,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,105656,108930
2008-D017,Davis Cup G2 R1: LUX vs DEN,Hard,4,D,20080411,1,104233,,,Frederik Nielsen,R,190.0,DEN,24.6132785763,327.0,105.0,108695,,,Roman Margoulis,U,,LUX,20.1889117043,,,6-3 6-1 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,104233,108695
2008-D017,Davis Cup G2 R1: LUX vs DEN,Hard,4,D,20080411,2,104952,,,Martin Pedersen,U,,DEN,20.8131416838,350.0,95.0,108696,,,Philippe Grandjean,U,,LUX,23.8247775496,,,7-5 3-6 6-1 6-1,5,RR,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,104952,108696
2008-D017,Davis Cup G2 R1: LUX vs DEN,Hard,4,D,20080411,3,104059,,,Rasmus Norby,R,183.0,DEN,25.5742642026,651.0,29.0,108696,,,Philippe Grandjean,U,,LUX,23.8247775496,,,6-3 6-1,3,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,104059,108696
2008-D017,Davis Cup G2 R1: LUX vs DEN,Hard,4,D,20080411,4,104952,,,Martin Pedersen,U,,DEN,20.8131416838,350.0,95.0,108695,,,Roman Margoulis,U,,LUX,20.1889117043,,,6-2 6-2,3,RR,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,108695,104952
2008-D018,Davis Cup G2 R1: FIN vs RSA,Hard,4,D,20080411,1,104731,,,Kevin Anderson,R,203.0,RSA,21.8891170431,110.0,410.0,104768,,,Juho Paukku,U,,FIN,21.7193702943,432.0,69.0,6-0 6-4 7-6(5),5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,104731,104768
2008-D018,Davis Cup G2 R1: FIN vs RSA,Hard,4,D,20080411,2,103813,,,Jarkko Nieminen,L,185.0,FIN,26.7077344285,26.0,1140.0,103573,,,Rik De Voest,R,180.0,RSA,27.8384668036,144.0,312.0,6-4 6-3 7-5,5,RR,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,103813,103573
2008-D018,Davis Cup G2 R1: FIN vs RSA,Hard,4,D,20080411,3,104731,,,Kevin Anderson,R,203.0,RSA,21.8891170431,110.0,410.0,103813,,,Jarkko Nieminen,L,185.0,FIN,26.7077344285,26.0,1140.0,4-6 6-3 6-1 6-3,5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,104731,103813
2008-D018,Davis Cup G2 R1: FIN vs RSA,Hard,4,D,20080411,4,103573,,,Rik De Voest,R,180.0,RSA,27.8384668036,144.0,312.0,105573,,,Henri Kontinen,R,,FIN,17.8015058179,1722.0,1.0,4-6 6-4 6-3,3,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,105573,103573
2008-D019,Davis Cup G2 R1: ALG vs HUN,Clay,4,D,20080411,1,103229,,,Kornel Bardoczky,R,,HUN,29.7577002053,442.0,66.0,102630,,,Slimane Saoudi,L,,ALG,32.7091033539,550.0,42.0,6-1 6-4 6-3,5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,102630,103229
2008-D019,Davis Cup G2 R1: ALG vs HUN,Clay,4,D,20080411,2,104467,,,Lamine Ouahab,R,185.0,ALG,23.2908966461,274.0,132.0,104247,,,Sebo Kiss,U,,HUN,24.5475701574,757.0,18.0,1-6 4-6 6-4 6-1 7-5,5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,104467,104247
2008-D019,Davis Cup G2 R1: ALG vs HUN,Clay,4,D,20080411,3,104467,,,Lamine Ouahab,R,185.0,ALG,23.2908966461,274.0,132.0,103229,,,Kornel Bardoczky,R,,HUN,29.7577002053,442.0,66.0,6-1 4-6 3-6 6-3 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,104467,103229
2008-D019,Davis Cup G2 R1: ALG vs HUN,Clay,4,D,20080411,4,102630,,,Slimane Saoudi,L,,ALG,32.7091033539,550.0,42.0,104247,,,Sebo Kiss,U,,HUN,24.5475701574,757.0,18.0,7-6(4) 4-6 6-0 6-3,5,RR,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,104247,102630
2008-D020,Davis Cup G2 R1: MON vs GRE,Clay,4,D,20080411,1,103444,,,Jean Rene Lisnard,R,173.0,MON,28.5338809035,239.0,163.0,103891,,,Alexandros Jakupovic,R,,GRE,26.3134839151,649.0,29.0,6-3 6-1 6-1,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,103891,103444
2008-D020,Davis Cup G2 R1: MON vs GRE,Clay,4,D,20080411,2,103077,,,Konstantinos Economidis,R,188.0,GRE,30.4284736482,171.0,242.0,104112,,,Benjamin Balleret,R,185.0,MON,25.2265571526,318.0,110.0,3-6 6-3 7-6(1) 7-5,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,104112,103077
2008-D020,Davis Cup G2 R1: MON vs GRE,Clay,4,D,20080411,3,103444,,,Jean Rene Lisnard,R,173.0,MON,28.5338809035,239.0,163.0,103077,,,Konstantinos Economidis,R,188.0,GRE,30.4284736482,171.0,242.0,2-6 4-6 7-6(4) 6-0 6-0,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,103077,103444
2008-D020,Davis Cup G2 R1: MON vs GRE,Clay,4,D,20080411,4,104112,,,Benjamin Balleret,R,185.0,MON,25.2265571526,318.0,110.0,103891,,,Alexandros Jakupovic,R,,GRE,26.3134839151,649.0,29.0,6-3 6-1 7-5,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,103891,104112
2008-D021,Davis Cup G2 R1: UKR vs EGY,Hard,4,D,20080411,1,104660,,,Sergiy Stakhovsky,R,193.0,UKR,22.250513347,126.0,355.0,103472,,,Karim Maamoun,R,,EGY,28.386036961,584.0,37.0,6-1 6-3 6-1,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,104660,103472
